code,date,open,high,low,close,volume,amount,name
600327,2023-05-23,5.01,5.06,4.96,4.97,8803200.0,0.0,大东方
600327,2023-05-24,4.95,4.96,4.87,4.89,12131700.0,0.0,大东方
600327,2023-05-25,4.88,4.88,4.76,4.81,8798700.0,0.0,大东方
600327,2023-05-26,4.76,4.86,4.69,4.83,8340400.0,0.0,大东方
600327,2023-05-29,4.83,4.94,4.81,4.83,8779800.0,0.0,大东方
600327,2023-05-30,4.85,4.87,4.79,4.84,5588300.0,0.0,大东方
600327,2023-05-31,4.86,4.92,4.82,4.87,6551100.0,0.0,大东方
600327,2023-06-01,4.85,4.93,4.82,4.89,6484300.0,0.0,大东方
600327,2023-06-02,4.9,4.92,4.86,4.91,5684800.0,0.0,大东方
600327,2023-06-05,4.9,4.94,4.88,4.92,5358800.0,0.0,大东方
600327,2023-06-06,4.91,4.92,4.82,4.83,6864500.0,0.0,大东方
600327,2023-06-07,4.85,4.86,4.78,4.8,4944400.0,0.0,大东方
600327,2023-06-08,4.8,4.82,4.76,4.78,5608400.0,0.0,大东方
600327,2023-06-09,4.79,4.82,4.72,4.74,6341200.0,0.0,大东方
600327,2023-06-12,4.73,4.75,4.65,4.69,8684500.0,0.0,大东方
600327,2023-06-13,4.69,4.72,4.66,4.69,4172700.0,0.0,大东方
600327,2023-06-14,4.68,4.72,4.65,4.68,5219300.0,0.0,大东方
600327,2023-06-15,4.69,4.7,4.64,4.69,5965500.0,0.0,大东方
600327,2023-06-16,4.7,4.73,4.68,4.69,6005600.0,0.0,大东方
600327,2023-06-19,4.68,4.69,4.64,4.65,7610800.0,0.0,大东方
600327,2023-06-20,4.65,4.65,4.59,4.63,5806000.0,0.0,大东方
600327,2023-06-21,4.63,4.63,4.56,4.58,4927300.0,0.0,大东方
600327,2023-06-26,4.56,4.58,4.51,4.51,5028000.0,0.0,大东方
600327,2023-06-27,4.55,4.61,4.52,4.6,3624200.0,0.0,大东方
600327,2023-06-28,4.6,4.61,4.53,4.59,3766900.0,0.0,大东方
600327,2023-06-29,4.61,4.64,4.58,4.62,3010000.0,0.0,大东方
600327,2023-06-30,4.62,4.67,4.62,4.65,4018900.0,0.0,大东方
600327,2023-07-03,4.67,4.69,4.65,4.65,2832600.0,0.0,大东方
600327,2023-07-04,4.66,4.67,4.63,4.66,3567800.0,0.0,大东方
600327,2023-07-05,4.66,4.67,4.6,4.61,5388200.0,0.0,大东方
600327,2023-07-06,4.62,4.63,4.58,4.6,3133600.0,0.0,大东方
600327,2023-07-07,4.6,4.62,4.58,4.59,3213400.0,0.0,大东方
600327,2023-07-10,4.61,4.65,4.6,4.64,3552100.0,0.0,大东方
600327,2023-07-11,4.64,4.66,4.62,4.65,3645200.0,0.0,大东方
600327,2023-07-12,4.66,4.66,4.59,4.59,3373200.0,0.0,大东方
600327,2023-07-13,4.61,4.63,4.58,4.61,4900300.0,0.0,大东方
600327,2023-07-14,4.61,4.63,4.58,4.59,4473900.0,0.0,大东方
600327,2023-07-17,4.6,4.6,4.55,4.58,5394600.0,0.0,大东方
600327,2023-07-18,4.58,4.64,4.56,4.64,5272700.0,0.0,大东方
600327,2023-07-19,4.63,4.68,4.61,4.67,6138800.0,0.0,大东方
600327,2023-07-20,4.72,4.74,4.67,4.69,12254400.0,0.0,大东方
600327,2023-07-21,4.67,4.78,4.67,4.73,9603700.0,0.0,大东方
600327,2023-07-24,4.71,4.74,4.66,4.71,5886000.0,0.0,大东方
600327,2023-07-25,4.73,4.74,4.7,4.74,6711700.0,0.0,大东方
600327,2023-07-26,4.73,4.76,4.71,4.76,7717400.0,0.0,大东方
600327,2023-07-27,4.75,4.77,4.71,4.76,6137000.0,0.0,大东方
600327,2023-07-28,4.75,4.81,4.73,4.8,8403700.0,0.0,大东方
600327,2023-07-31,4.83,4.89,4.79,4.87,13815100.0,0.0,大东方
600327,2023-08-01,4.87,4.87,4.83,4.85,7612500.0,0.0,大东方
600327,2023-08-02,4.83,4.89,4.82,4.83,7454300.0,0.0,大东方
600327,2023-08-03,4.84,4.86,4.78,4.84,7298000.0,0.0,大东方
600327,2023-08-04,4.84,4.86,4.79,4.79,7259500.0,0.0,大东方
600327,2023-08-07,4.8,4.8,4.72,4.74,6447500.0,0.0,大东方
600327,2023-08-08,4.74,4.76,4.67,4.7,7380000.0,0.0,大东方
600327,2023-08-09,4.69,4.69,4.65,4.66,5156400.0,0.0,大东方
600327,2023-08-10,4.65,4.67,4.62,4.64,4698800.0,0.0,大东方
600327,2023-08-11,4.66,4.66,4.6,4.6,5562900.0,0.0,大东方
600327,2023-08-14,4.58,4.64,4.55,4.64,6721900.0,0.0,大东方
600327,2023-08-15,4.64,4.66,4.61,4.64,4555600.0,0.0,大东方
600327,2023-08-16,4.63,4.67,4.61,4.62,4168500.0,0.0,大东方
600327,2023-08-17,4.63,4.64,4.58,4.63,4150900.0,0.0,大东方
600327,2023-08-18,4.61,4.64,4.55,4.55,4856800.0,0.0,大东方
600327,2023-08-21,4.55,4.58,4.52,4.52,4041800.0,0.0,大东方
600327,2023-08-22,4.53,4.54,4.46,4.54,6355600.0,0.0,大东方
600327,2023-08-23,4.51,4.66,4.51,4.57,13609400.0,0.0,大东方
600327,2023-08-24,4.59,4.65,4.54,4.6,8225500.0,0.0,大东方
600327,2023-08-25,4.57,4.65,4.53,4.57,7722400.0,0.0,大东方
600327,2023-08-28,4.74,4.81,4.61,4.63,14805000.0,0.0,大东方
600327,2023-08-29,4.63,4.69,4.6,4.68,8469600.0,0.0,大东方
600327,2023-08-30,4.66,4.7,4.64,4.66,7003300.0,0.0,大东方
600327,2023-08-31,4.64,4.66,4.57,4.58,6793800.0,0.0,大东方
600327,2023-09-01,4.59,4.7,4.57,4.68,9656300.0,0.0,大东方
600327,2023-09-04,4.68,4.72,4.67,4.7,7799900.0,0.0,大东方
600327,2023-09-05,4.68,4.7,4.65,4.67,5641200.0,0.0,大东方
600327,2023-09-06,4.69,4.69,4.65,4.67,4090400.0,0.0,大东方
600327,2023-09-07,4.68,4.73,4.66,4.67,10064800.0,0.0,大东方
600327,2023-09-08,4.62,4.94,4.62,4.91,37597600.0,0.0,大东方
600327,2023-09-11,4.87,4.88,4.72,4.86,22064600.0,0.0,大东方
600327,2023-09-12,4.81,4.84,4.77,4.78,8811000.0,0.0,大东方
600327,2023-09-13,4.77,4.81,4.75,4.76,6420000.0,0.0,大东方
600327,2023-09-14,4.77,4.78,4.71,4.74,8365600.0,0.0,大东方
600327,2023-09-15,4.74,4.81,4.73,4.81,8537700.0,0.0,大东方
600327,2023-09-18,4.8,4.85,4.78,4.82,7150400.0,0.0,大东方
600327,2023-09-19,4.83,4.86,4.8,4.83,7090300.0,0.0,大东方
600327,2023-09-20,4.82,4.83,4.77,4.81,6666000.0,0.0,大东方
600327,2023-09-21,4.79,4.81,4.75,4.78,4731400.0,0.0,大东方
600327,2023-09-22,4.77,4.82,4.74,4.81,5151300.0,0.0,大东方
600327,2023-09-25,4.8,4.85,4.79,4.82,5130600.0,0.0,大东方
600327,2023-09-26,4.83,4.84,4.8,4.8,3542800.0,0.0,大东方
600327,2023-09-27,4.8,4.84,4.79,4.82,3894600.0,0.0,大东方
600327,2023-09-28,4.84,4.84,4.79,4.8,4399800.0,0.0,大东方
600327,2023-10-09,4.8,4.8,4.72,4.78,7702100.0,0.0,大东方
600327,2023-10-10,4.8,4.83,4.78,4.79,7126000.0,0.0,大东方
600327,2023-10-11,4.81,4.82,4.75,4.79,5824400.0,0.0,大东方
600327,2023-10-12,4.8,4.85,4.77,4.84,7617700.0,0.0,大东方
600327,2023-10-13,4.82,4.9,4.81,4.85,7802200.0,0.0,大东方
600327,2023-10-16,4.85,4.93,4.85,4.89,8871500.0,0.0,大东方
600327,2023-10-17,4.89,4.98,4.86,4.87,7764700.0,0.0,大东方
600327,2023-10-18,4.87,4.87,4.8,4.82,5262600.0,0.0,大东方
600327,2023-10-19,4.82,4.84,4.74,4.79,4684700.0,0.0,大东方
600327,2023-10-20,4.78,4.81,4.74,4.77,4934200.0,0.0,大东方
