code,date,open,high,low,close,volume,amount,name
300870,2023-05-23,68.99,69.0,67.11,67.12,999700.0,0.0,欧陆通
300870,2023-05-24,67.11,68.18,65.72,67.03,810000.0,0.0,欧陆通
300870,2023-05-25,69.0,71.8,64.0,66.45,2133600.0,0.0,欧陆通
300870,2023-05-26,65.21,68.5,65.2,67.69,1629500.0,0.0,欧陆通
300870,2023-05-29,67.6,72.5,67.5,69.79,2253100.0,0.0,欧陆通
300870,2023-05-30,68.73,70.93,67.82,70.05,1576100.0,0.0,欧陆通
300870,2023-05-31,69.49,70.36,68.16,69.89,1536800.0,0.0,欧陆通
300870,2023-06-01,69.01,71.0,68.7,68.72,1338500.0,0.0,欧陆通
300870,2023-06-02,68.51,70.8,67.08,70.6,1902500.0,0.0,欧陆通
300870,2023-06-05,70.65,72.0,69.0,69.73,1513200.0,0.0,欧陆通
300870,2023-06-06,70.3,73.66,68.0,69.16,2192600.0,0.0,欧陆通
300870,2023-06-07,64.74,66.0,60.16,61.68,4607100.0,0.0,欧陆通
300870,2023-06-08,60.75,61.3,58.26,58.59,3452300.0,0.0,欧陆通
300870,2023-06-09,58.8,59.13,55.74,57.39,3717500.0,0.0,欧陆通
300870,2023-06-12,57.4,59.3,57.0,58.71,2170500.0,0.0,欧陆通
300870,2023-06-13,58.4,63.5,58.01,62.42,2869800.0,0.0,欧陆通
300870,2023-06-14,62.29,63.79,60.7,61.61,2640400.0,0.0,欧陆通
300870,2023-06-15,62.0,64.3,60.42,60.77,2255200.0,0.0,欧陆通
300870,2023-06-16,60.76,66.25,59.16,65.85,5397900.0,0.0,欧陆通
300870,2023-06-19,67.1,70.66,64.5,69.74,6275400.0,0.0,欧陆通
300870,2023-06-20,70.44,71.5,66.5,67.08,4435100.0,0.0,欧陆通
300870,2023-06-21,67.49,69.0,65.0,65.21,3026000.0,0.0,欧陆通
300870,2023-06-26,64.26,64.49,59.48,59.8,3097100.0,0.0,欧陆通
300870,2023-06-27,60.23,61.58,59.06,59.88,2231000.0,0.0,欧陆通
300870,2023-06-28,59.37,59.59,55.68,58.71,2410200.0,0.0,欧陆通
300870,2023-06-29,58.63,59.37,57.6,58.5,1633700.0,0.0,欧陆通
300870,2023-06-30,58.99,60.55,58.14,59.93,1763300.0,0.0,欧陆通
