code,date,open,high,low,close,volume,amount,name
301575,2025-09-10,83.0,87.98,73.01,74.77,13720900.0,0.0,艾芬达
301575,2025-09-11,67.77,74.0,65.61,71.51,10915500.0,0.0,艾芬达
301575,2025-09-12,68.88,71.4,63.05,63.16,9431200.0,0.0,艾芬达
301575,2025-09-15,61.0,61.7,58.81,58.83,7245400.0,0.0,艾芬达
301575,2025-09-16,58.02,65.0,57.8,60.36,8585600.0,0.0,艾芬达
301575,2025-09-17,58.01,58.49,56.8,57.02,7114700.0,0.0,艾芬达
301575,2025-09-18,56.1,57.43,55.88,56.39,4855400.0,0.0,艾芬达
301575,2025-09-19,56.39,56.85,54.87,56.46,4230100.0,0.0,艾芬达
301575,2025-09-22,55.97,56.27,55.63,56.24,2706000.0,0.0,艾芬达
301575,2025-09-23,55.8,56.16,54.78,55.12,2649800.0,0.0,艾芬达
301575,2025-09-24,54.81,55.9,54.6,55.4,2136500.0,0.0,艾芬达
301575,2025-09-25,55.3,56.33,55.0,56.06,2866500.0,0.0,艾芬达
301575,2025-09-26,55.63,56.69,54.98,55.75,2318900.0,0.0,艾芬达
301575,2025-09-29,55.55,55.76,55.02,55.35,1879000.0,0.0,艾芬达
301575,2025-09-30,55.38,55.64,55.03,55.08,1808100.0,0.0,艾芬达
301575,2025-10-09,55.01,55.99,54.61,55.57,1982400.0,0.0,艾芬达
301575,2025-10-10,55.35,56.68,55.1,56.68,2952700.0,0.0,艾芬达
301575,2025-10-13,55.01,55.7,54.61,55.43,1997200.0,0.0,艾芬达
301575,2025-10-14,55.32,58.38,55.32,56.86,3530300.0,0.0,艾芬达
301575,2025-10-15,56.21,57.65,56.21,56.7,2650400.0,0.0,艾芬达
301575,2025-10-16,56.19,56.63,55.19,55.25,2250400.0,0.0,艾芬达
301575,2025-10-17,55.08,56.63,55.08,55.4,2125200.0,0.0,艾芬达
301575,2025-10-20,55.45,58.39,55.45,58.38,4669400.0,0.0,艾芬达
301575,2025-10-21,57.49,58.3,57.07,58.08,3211000.0,0.0,艾芬达
301575,2025-10-22,57.5,59.86,57.41,58.74,4553200.0,0.0,艾芬达
301575,2025-10-23,57.64,64.19,57.57,62.81,7781300.0,0.0,艾芬达
301575,2025-10-24,61.75,62.53,59.11,59.47,5908800.0,0.0,艾芬达
301575,2025-10-27,58.7,59.47,57.8,58.93,3653900.0,0.0,艾芬达
301575,2025-10-28,58.34,59.07,56.73,57.1,3406800.0,0.0,艾芬达
301575,2025-10-29,57.24,57.24,55.7,56.38,2467400.0,0.0,艾芬达
301575,2025-10-30,56.13,56.99,55.26,55.28,2427300.0,0.0,艾芬达
301575,2025-10-31,55.31,56.19,55.31,56.1,1537000.0,0.0,艾芬达
301575,2025-11-03,56.11,56.15,55.36,55.99,1212700.0,0.0,艾芬达
301575,2025-11-04,55.88,56.49,55.74,56.42,1583000.0,0.0,艾芬达
301575,2025-11-05,56.01,56.3,55.52,56.01,1398500.0,0.0,艾芬达
301575,2025-11-06,56.02,56.15,55.53,55.62,1453300.0,0.0,艾芬达
301575,2025-11-07,55.53,55.61,54.71,54.8,1572900.0,0.0,艾芬达
301575,2025-11-10,54.78,55.1,53.93,55.1,1983800.0,0.0,艾芬达
301575,2025-11-11,55.08,55.08,54.47,54.73,1062500.0,0.0,艾芬达
301575,2025-11-12,54.85,54.85,54.42,54.71,718200.0,0.0,艾芬达
301575,2025-11-13,54.66,54.66,54.12,54.54,894300.0,0.0,艾芬达
301575,2025-11-14,54.21,54.96,54.2,54.75,1017600.0,0.0,艾芬达
301575,2025-11-17,54.36,54.48,53.09,53.2,1563000.0,0.0,艾芬达
301575,2025-11-18,53.15,53.25,51.9,51.98,1347000.0,0.0,艾芬达
301575,2025-11-19,52.0,52.25,50.98,51.02,1104700.0,0.0,艾芬达
301575,2025-11-20,51.1,51.19,50.45,50.5,962100.0,0.0,艾芬达
301575,2025-11-21,50.0,50.38,47.7,47.75,1431100.0,0.0,艾芬达
301575,2025-11-24,48.28,48.45,47.72,48.33,830800.0,0.0,艾芬达
301575,2025-11-25,48.64,49.33,48.1,48.9,934400.0,0.0,艾芬达
301575,2025-11-26,48.8,49.66,48.74,48.88,790200.0,0.0,艾芬达
301575,2025-11-27,48.99,49.7,48.99,49.21,696800.0,0.0,艾芬达
301575,2025-11-28,48.98,49.21,48.32,49.19,647000.0,0.0,艾芬达
301575,2025-12-01,49.0,49.98,49.0,49.86,765200.0,0.0,艾芬达
301575,2025-12-02,49.9,49.92,49.14,49.19,656700.0,0.0,艾芬达
301575,2025-12-03,49.05,49.48,48.21,48.35,699100.0,0.0,艾芬达
301575,2025-12-04,48.32,48.55,47.55,47.55,649200.0,0.0,艾芬达
301575,2025-12-05,47.85,47.96,47.14,47.91,388300.0,0.0,艾芬达
301575,2025-12-08,48.12,48.65,48.12,48.38,566500.0,0.0,艾芬达
301575,2025-12-09,48.61,48.75,48.03,48.15,411100.0,0.0,艾芬达
301575,2025-12-10,48.0,51.95,48.0,51.49,3663400.0,0.0,艾芬达
301575,2025-12-11,50.68,51.21,50.0,50.06,1993000.0,0.0,艾芬达
301575,2025-12-12,50.4,50.4,49.62,50.05,1093800.0,0.0,艾芬达
301575,2025-12-15,49.93,53.58,49.73,52.08,2603600.0,0.0,艾芬达
301575,2025-12-16,51.71,53.13,50.72,51.41,1877500.0,0.0,艾芬达
301575,2025-12-17,51.04,51.79,49.6,51.33,1514400.0,0.0,艾芬达
301575,2025-12-18,51.38,51.38,50.0,50.07,1223500.0,0.0,艾芬达
301575,2025-12-19,50.0,50.08,49.13,49.63,1190500.0,0.0,艾芬达
301575,2025-12-22,49.68,49.98,49.64,49.98,691600.0,0.0,艾芬达
301575,2025-12-23,50.0,50.0,48.6,48.69,1016100.0,0.0,艾芬达
301575,2025-12-24,48.65,49.59,48.2,49.32,847100.0,0.0,艾芬达
301575,2025-12-25,49.2,49.6,48.2,49.29,984500.0,0.0,艾芬达
301575,2025-12-26,48.99,49.13,48.61,48.75,698200.0,0.0,艾芬达
301575,2025-12-29,48.75,49.49,48.38,49.02,888200.0,0.0,艾芬达
301575,2025-12-30,48.78,51.1,48.55,50.99,2383400.0,0.0,艾芬达
301575,2025-12-31,51.33,52.0,50.41,51.22,1760900.0,0.0,艾芬达
301575,2026-01-05,50.88,52.8,50.75,51.47,1761100.0,0.0,艾芬达
301575,2026-01-06,51.72,51.78,50.91,51.14,990600.0,0.0,艾芬达
301575,2026-01-07,51.11,51.55,50.81,51.07,859200.0,0.0,艾芬达
301575,2026-01-08,50.86,51.14,50.61,50.83,858300.0,0.0,艾芬达
301575,2026-01-09,50.9,52.75,50.84,52.08,1813300.0,0.0,艾芬达
301575,2026-01-12,52.11,53.62,51.56,53.59,2273100.0,0.0,艾芬达
301575,2026-01-13,53.49,53.49,52.05,52.1,1233900.0,0.0,艾芬达
301575,2026-01-14,52.0,52.82,51.38,51.7,1179800.0,0.0,艾芬达
301575,2026-01-15,51.34,51.95,51.33,51.66,495000.0,0.0,艾芬达
301575,2026-01-16,51.88,55.39,51.88,55.36,4471700.0,0.0,艾芬达
301575,2026-01-19,54.91,55.49,53.68,54.69,2256700.0,0.0,艾芬达
301575,2026-01-20,54.6,56.6,54.23,55.16,2002400.0,0.0,艾芬达
