code,date,open,high,low,close,volume,amount,name
603370,2025-09-05,65.0,77.3,64.24,69.3,28011600.0,0.0,华新精科
603370,2025-09-08,65.0,71.95,61.1,63.02,22203100.0,0.0,华新精科
603370,2025-09-09,60.0,61.68,57.3,57.3,16812900.0,0.0,华新精科
603370,2025-09-10,55.34,60.2,55.0,56.7,13116000.0,0.0,华新精科
603370,2025-09-11,55.78,56.35,54.01,54.56,13400300.0,0.0,华新精科
603370,2025-09-12,54.08,54.15,52.1,52.12,11819600.0,0.0,华新精科
603370,2025-09-15,51.6,52.79,51.51,52.5,6401500.0,0.0,华新精科
603370,2025-09-16,52.51,53.88,51.79,53.64,8544600.0,0.0,华新精科
603370,2025-09-17,53.0,54.09,52.14,52.85,6605000.0,0.0,华新精科
603370,2025-09-18,52.39,57.57,52.39,55.8,14373800.0,0.0,华新精科
603370,2025-09-19,55.2,56.86,54.2,55.87,8854000.0,0.0,华新精科
603370,2025-09-22,55.0,55.59,54.58,54.95,4947100.0,0.0,华新精科
603370,2025-09-23,55.26,57.49,54.7,56.22,10399800.0,0.0,华新精科
603370,2025-09-24,54.97,55.2,53.25,54.05,8093700.0,0.0,华新精科
603370,2025-09-25,53.51,54.12,53.0,53.76,5081500.0,0.0,华新精科
603370,2025-09-26,53.4,54.52,53.17,53.19,3789100.0,0.0,华新精科
603370,2025-09-29,53.38,53.38,52.4,52.62,3233500.0,0.0,华新精科
603370,2025-09-30,52.83,53.03,52.17,52.26,3081800.0,0.0,华新精科
603370,2025-10-09,52.42,53.8,51.96,53.56,3944900.0,0.0,华新精科
603370,2025-10-10,53.15,53.5,52.84,53.39,2842200.0,0.0,华新精科
603370,2025-10-13,51.5,52.43,51.0,52.34,3113500.0,0.0,华新精科
603370,2025-10-14,52.2,52.75,51.4,51.48,2918800.0,0.0,华新精科
603370,2025-10-15,51.4,51.41,50.01,50.69,2989300.0,0.0,华新精科
603370,2025-10-16,50.6,51.11,50.13,50.19,2289100.0,0.0,华新精科
603370,2025-10-17,50.1,50.48,48.8,48.86,2763300.0,0.0,华新精科
603370,2025-10-20,49.02,49.59,48.85,49.1,1766200.0,0.0,华新精科
603370,2025-10-21,49.24,49.43,48.8,49.43,1747300.0,0.0,华新精科
603370,2025-10-22,49.3,50.78,49.15,50.65,3019100.0,0.0,华新精科
603370,2025-10-23,50.42,51.86,49.81,51.58,3611100.0,0.0,华新精科
603370,2025-10-24,51.46,51.46,50.55,50.69,2611600.0,0.0,华新精科
603370,2025-10-27,50.18,51.47,50.18,51.4,2479900.0,0.0,华新精科
603370,2025-10-28,51.5,51.5,50.19,50.52,2483900.0,0.0,华新精科
603370,2025-10-29,50.6,50.6,49.86,50.46,1910100.0,0.0,华新精科
